id,drug,cyp2d6,CL_pop,Vd_pop,CL_sampled,Vd_sampled,CL_met_sampled,Vd_met_sampled
1,Venlafaxine_IR,normal,91,525,83.27210256956056,921.4125979647349,26.565264502085633,399
2,Venlafaxine_IR,normal,91,525,110.81844450432587,701.4634850574064,45.345812784095436,399
3,Venlafaxine_IR,normal,91,525,78.06089331401222,161.11340017616206,62.652826578659855,399
4,Venlafaxine_IR,rapid,91,525,104.26969195246923,231.7644072419928,62.33384841164572,399
5,Venlafaxine_IR,poor,91,525,25.659753354013812,505.39479695200043,36.03891363812676,399
6,Venlafaxine_IR,normal,91,525,80.1671315755584,628.1501331459408,22.903883950002538,399
7,Venlafaxine_IR,normal,91,525,48.07507713058482,621.1808785106673,16.141962714207963,399
8,Venlafaxine_IR,rapid,91,525,143.2068726797897,757.033948054933,16.348001648597577,399
9,Venlafaxine_IR,normal,91,525,38.24502284802652,164.22971657234012,29.515111274465088,399
10,Venlafaxine_IR,rapid,91,525,133.7811048320137,555.2411676464443,22.156242936576568,399
11,Venlafaxine_IR,normal,91,525,44.91653395841622,460.5118891443078,31.168488909835812,399
12,Venlafaxine_IR,normal,91,525,122.67827753507896,343.60642583101105,20.135202750779527,399
13,Venlafaxine_IR,normal,91,525,126.6622867941335,246.46704009050583,15.304742311683842,399
14,Venlafaxine_IR,rapid,91,525,231.17507815001346,378.95210509791684,19.927385331242046,399
15,Venlafaxine_IR,normal,91,525,65.35693228624804,375.5839011037869,21.730057428392346,399
16,Venlafaxine_IR,normal,91,525,50.82369714635297,322.09911152047016,40.62983201588161,399
17,Venlafaxine_IR,normal,91,525,58.31519858684243,1762.5584219122293,19.18104043435304,399
18,Venlafaxine_IR,rapid,91,525,113.64322885687828,246.5213648579937,29.122807954698594,399
19,Venlafaxine_IR,rapid,91,525,182.9465095638585,289.16027934038897,15.388447906937117,399
20,Venlafaxine_IR,normal,91,525,87.14704616641505,802.4707828727957,14.142947518999595,399
21,Venlafaxine_IR,normal,91,525,61.66371979542145,659.7690726662341,44.8280340231409,399
22,Venlafaxine_IR,rapid,91,525,72.87097001447677,466.9565073431824,12.70298163139847,399
23,Venlafaxine_IR,normal,91,525,49.23213532898375,594.4683109925229,29.475579340611855,399
24,Venlafaxine_IR,normal,91,525,78.94445268307531,1369.620565986725,14.288270839175535,399
25,Venlafaxine_IR,normal,91,525,69.72507009599194,287.07905969181115,26.22107217128779,399
26,Venlafaxine_IR,normal,91,525,79.22824693663148,901.075455092438,13.669009728017887,399
27,Venlafaxine_IR,normal,91,525,105.43182071438466,364.2277306755923,15.437791217415562,399
28,Venlafaxine_IR,normal,91,525,142.51934578231382,456.98639728965645,29.92161697048163,399
29,Venlafaxine_IR,normal,91,525,62.66125504975965,445.31230323742636,16.691693112585014,399
30,Venlafaxine_IR,normal,91,525,84.65723509377321,368.46696890342537,18.744229644385744,399
31,Venlafaxine_IR,poor,91,525,25.543092029679798,395.2934202700177,49.31123705146469,399
32,Venlafaxine_IR,normal,91,525,125.99419779651139,391.4995421803515,29.77787544986366,399
33,Venlafaxine_IR,normal,91,525,101.41339698094794,202.40974167945913,14.643900670260102,399
34,Venlafaxine_IR,normal,91,525,100.97487898873028,220.14907816808181,17.674066819992472,399
35,Venlafaxine_IR,normal,91,525,82.86166366218622,481.0247949946683,19.379519367468838,399
36,Venlafaxine_IR,normal,91,525,145.67628206769737,456.3774488658392,20.74785030502605,399
37,Venlafaxine_IR,normal,91,525,100.42324446702334,246.2601366724106,31.24275795454779,399
38,Venlafaxine_IR,normal,91,525,44.72260440609642,335.6275283424251,24.838332272640855,399
39,Venlafaxine_IR,poor,91,525,58.07128622586022,833.7533387006531,21.923100413017053,399
40,Venlafaxine_IR,normal,91,525,88.59013620589316,651.294941099742,12.130785410842625,399
41,Venlafaxine_IR,normal,91,525,135.7000539152113,709.9083208760912,11.568974448325921,399
42,Venlafaxine_IR,rapid,91,525,182.51333557603823,158.70129857910467,18.262028051284375,399
43,Venlafaxine_IR,rapid,91,525,300.1788756609479,625.6488770262852,47.734540177883694,399
44,Venlafaxine_IR,rapid,91,525,165.56509187689633,296.64761037460534,42.99703022213102,399
45,Venlafaxine_IR,normal,91,525,104.85299473692265,405.09673812138294,17.608441666805927,399
46,Venlafaxine_IR,normal,91,525,98.3674432072965,468.39407805874504,20.04489449460052,399
47,Venlafaxine_IR,rapid,91,525,112.76073562027017,1063.6824296169361,23.37797311354628,399
48,Venlafaxine_IR,rapid,91,525,187.6059327189766,676.3488087734622,12.53929387112129,399
49,Venlafaxine_IR,normal,91,525,70.8185939275467,1347.8920485734418,29.308451003488877,399
50,Venlafaxine_IR,normal,91,525,157.83669659752852,297.64527122022906,32.30663635070224,399
51,Venlafaxine_IR,rapid,91,525,55.962853381016274,482.44592176196403,33.12505887300804,399
52,Venlafaxine_IR,normal,91,525,70.85680044765377,407.19955925345005,8.76662439750327,399
53,Venlafaxine_IR,normal,91,525,77.05099039574588,451.26894007273836,29.494183215328114,399
54,Venlafaxine_IR,rapid,91,525,159.06810803162483,738.9130040214177,22.230914271939447,399
55,Venlafaxine_IR,normal,91,525,111.04983029809179,1266.5528940863458,22.310779757591334,399
56,Venlafaxine_IR,normal,91,525,162.93616068971568,627.2999772866226,20.239460516014642,399
57,Venlafaxine_IR,normal,91,525,95.75644907418847,631.7123190413104,27.29850647902224,399
58,Venlafaxine_IR,normal,91,525,51.2488647635788,377.4496431212865,43.7292705032529,399
59,Venlafaxine_IR,normal,91,525,101.79798607415859,321.68812890402364,17.582429138711557,399
60,Venlafaxine_IR,normal,91,525,112.844329740347,781.6484636734563,8.554170597322038,399
61,Venlafaxine_IR,normal,91,525,46.625902360360286,479.70091813097,28.23837625619706,399
62,Venlafaxine_IR,normal,91,525,75.48161879136792,597.6407719722563,12.54408406433812,399
63,Venlafaxine_IR,rapid,91,525,153.64805974539786,366.0730399916094,15.025984159202391,399
64,Venlafaxine_IR,normal,91,525,60.59543715686534,647.7755313532522,33.44882729631168,399
65,Venlafaxine_IR,normal,91,525,40.5555792094903,1117.5156844754256,32.1247481233374,399
66,Venlafaxine_IR,normal,91,525,95.32265448154132,542.0455248341481,14.331002695841402,399
67,Venlafaxine_IR,normal,91,525,129.50954685733356,278.66954465767276,25.791234413257058,399
68,Venlafaxine_IR,normal,91,525,43.70072535049838,2069.6999483002223,29.22941397542809,399
69,Venlafaxine_IR,rapid,91,525,286.54676616338554,677.1651659947756,38.42658574100741,399
70,Venlafaxine_IR,normal,91,525,102.992960913402,796.2493419189049,37.82944297561837,399
71,Venlafaxine_IR,normal,91,525,55.49979322218912,963.491713246192,38.75973512915671,399
72,Venlafaxine_IR,normal,91,525,154.38392123585587,324.2708182668431,47.50638069868058,399
73,Venlafaxine_IR,normal,91,525,98.92084341111311,420.35229400184437,27.393521774934317,399
74,Venlafaxine_IR,normal,91,525,132.53898279833118,363.7304965542862,20.204264144240707,399
75,Venlafaxine_IR,normal,91,525,104.19557739071574,492.40774595303424,12.782974528773831,399
76,Venlafaxine_IR,normal,91,525,133.147592161094,362.32359328251323,30.516330995455487,399
77,Venlafaxine_IR,poor,91,525,21.30515010416099,534.7315626335738,19.70819063653103,399
78,Venlafaxine_IR,poor,91,525,21.66828189133246,662.94902568802,12.486482910148647,399
79,Venlafaxine_IR,normal,91,525,44.126152213813704,466.37676157156795,8.965447257229487,399
80,Venlafaxine_IR,normal,91,525,56.29006756169491,468.3064691806079,40.158769670245015,399
81,Venlafaxine_IR,normal,91,525,65.28286384311187,331.30407745372924,21.670891155833555,399
82,Venlafaxine_IR,normal,91,525,53.098474312727625,267.49920805675407,77.23539862702052,399
83,Venlafaxine_IR,rapid,91,525,183.9664343812307,393.6718416546811,38.34367029565968,399
84,Venlafaxine_IR,rapid,91,525,160.62148741796386,270.03235468200455,28.408498541322142,399
85,Venlafaxine_IR,rapid,91,525,98.02172084299222,454.6371161547194,15.333414706811892,399
86,Venlafaxine_IR,normal,91,525,194.367135518734,323.54008223050886,29.112363426821624,399
87,Venlafaxine_IR,normal,91,525,57.088719119611504,278.2904764391638,20.69945760863525,399
88,Venlafaxine_IR,normal,91,525,64.20120371916347,397.8356839770286,19.531811215949123,399
89,Venlafaxine_IR,normal,91,525,77.07959171366554,243.87525818412118,27.186076030184232,399
90,Venlafaxine_IR,normal,91,525,71.48249592924945,325.3273793883967,30.422213811648238,399
91,Venlafaxine_IR,normal,91,525,120.16682365743254,727.0612173052858,24.357572720253078,399
92,Venlafaxine_IR,normal,91,525,114.8903290928338,582.4827164919818,32.241856680978785,399
93,Venlafaxine_IR,rapid,91,525,154.17971420340564,311.99642307551807,24.512132025235033,399
94,Venlafaxine_IR,rapid,91,525,84.86422382808436,588.3918171383945,11.993725632346305,399
95,Venlafaxine_IR,poor,91,525,33.97730032163907,952.217877839556,18.463612650403928,399
96,Venlafaxine_IR,normal,91,525,80.73331138411027,305.23972630816104,18.919817636664764,399
97,Venlafaxine_IR,poor,91,525,53.50288622138125,213.7882774379492,19.72539904915038,399
98,Venlafaxine_IR,normal,91,525,113.71411244383569,432.8482657120769,20.808043135106036,399
99,Venlafaxine_IR,normal,91,525,105.96408144929553,732.5776686556032,11.28010957499574,399
