id,drug,cyp2d6,CL_pop,Vd_pop,CL_sampled,Vd_sampled,CL_met_sampled,Vd_met_sampled
1,Sertraline,normal,37.3,1400,43.988657847230215,949.211531499426,NA,NA
2,Sertraline,normal,37.3,1400,35.11099354556393,1450.9603426535114,NA,NA
3,Sertraline,normal,37.3,1400,46.6486291125707,931.0571562895839,NA,NA
4,Sertraline,normal,37.3,1400,56.54369930814722,2083.1083142978155,NA,NA
5,Sertraline,normal,37.3,1400,39.95296094454677,1552.0237657313342,NA,NA
6,Sertraline,normal,37.3,1400,32.52611075136598,1762.8132759549624,NA,NA
7,Sertraline,normal,37.3,1400,40.357285565723295,1263.5342326607429,NA,NA
8,Sertraline,normal,37.3,1400,33.58122684550272,1085.347551266934,NA,NA
9,Sertraline,normal,37.3,1400,30.322329654268717,1613.9570028991252,NA,NA
10,Sertraline,normal,37.3,1400,45.38988863733479,2380.3058544915298,NA,NA
11,Sertraline,normal,37.3,1400,29.735452897232175,1397.6178141419416,NA,NA
12,Sertraline,normal,37.3,1400,17.613104310259818,816.8199573930509,NA,NA
13,Sertraline,normal,37.3,1400,29.44740231991124,1166.5416299506596,NA,NA
14,Sertraline,normal,37.3,1400,46.50069120727776,682.0524462820322,NA,NA
15,Sertraline,normal,37.3,1400,52.22313824141451,1557.709965890616,NA,NA
16,Sertraline,normal,37.3,1400,32.141922932516316,783.2731374113126,NA,NA
17,Sertraline,normal,37.3,1400,33.943369122563126,1215.2084999208107,NA,NA
18,Sertraline,normal,37.3,1400,40.67820033279861,1649.213987108843,NA,NA
19,Sertraline,normal,37.3,1400,20.885680660216245,1192.243097619598,NA,NA
20,Sertraline,normal,37.3,1400,88.28504033487393,1238.7168627923488,NA,NA
21,Sertraline,normal,37.3,1400,31.51809121219832,1189.4417191034674,NA,NA
22,Sertraline,normal,37.3,1400,45.946445142616646,1254.1183494517309,NA,NA
23,Sertraline,normal,37.3,1400,103.94131082760083,1135.4268235613765,NA,NA
24,Sertraline,normal,37.3,1400,44.8574899347389,1413.340761532192,NA,NA
25,Sertraline,normal,37.3,1400,33.120486915480086,1922.6714706062212,NA,NA
26,Sertraline,normal,37.3,1400,20.97714149986661,1243.8779981017028,NA,NA
27,Sertraline,normal,37.3,1400,24.317539162826336,959.6157273769878,NA,NA
28,Sertraline,normal,37.3,1400,35.31549576871857,882.2099004789467,NA,NA
29,Sertraline,normal,37.3,1400,29.914279239384314,2087.2411174163967,NA,NA
30,Sertraline,normal,37.3,1400,45.74932038375231,1180.2829453223706,NA,NA
31,Sertraline,normal,37.3,1400,23.326894362440175,1110.7366115341385,NA,NA
32,Sertraline,normal,37.3,1400,69.81816531287997,981.6239345920105,NA,NA
33,Sertraline,normal,37.3,1400,21.22863438813313,2315.58349247267,NA,NA
34,Sertraline,normal,37.3,1400,43.45067848044479,1382.142904165745,NA,NA
35,Sertraline,normal,37.3,1400,27.124441120836888,1031.5258854383258,NA,NA
36,Sertraline,normal,37.3,1400,21.266305617843766,1414.098462911962,NA,NA
37,Sertraline,normal,37.3,1400,38.63267909323457,1442.4743178831568,NA,NA
38,Sertraline,normal,37.3,1400,19.56867624519568,1014.1434684051753,NA,NA
39,Sertraline,normal,37.3,1400,49.209556945479754,1181.7938820169004,NA,NA
40,Sertraline,normal,37.3,1400,50.3523226037948,1148.0524759217226,NA,NA
41,Sertraline,normal,37.3,1400,56.55759646097845,2372.7304238816123,NA,NA
42,Sertraline,normal,37.3,1400,60.83266465526,1456.3284031336618,NA,NA
43,Sertraline,normal,37.3,1400,27.36765189320813,976.6234020538801,NA,NA
44,Sertraline,normal,37.3,1400,30.140779308391725,1994.7525188476268,NA,NA
45,Sertraline,normal,37.3,1400,19.214645055852607,1438.407316552004,NA,NA
46,Sertraline,normal,37.3,1400,53.590766271843194,1378.550067645623,NA,NA
47,Sertraline,normal,37.3,1400,29.22390900340602,605.553080484509,NA,NA
48,Sertraline,normal,37.3,1400,36.40528589791636,1889.3715008648437,NA,NA
49,Sertraline,normal,37.3,1400,48.444966596394586,1189.343732717567,NA,NA
50,Sertraline,normal,37.3,1400,42.07839683910873,1557.0667196317777,NA,NA
51,Sertraline,normal,37.3,1400,39.95168071049114,1326.221712400932,NA,NA
52,Sertraline,normal,37.3,1400,21.578314539091156,1070.675344666753,NA,NA
53,Sertraline,normal,37.3,1400,32.534339841491466,1364.422482991414,NA,NA
54,Sertraline,normal,37.3,1400,52.66580208257746,1278.4959298043714,NA,NA
55,Sertraline,normal,37.3,1400,39.77214484888778,1005.31495147853,NA,NA
56,Sertraline,normal,37.3,1400,52.24384578200671,957.452162209344,NA,NA
57,Sertraline,normal,37.3,1400,44.11801634831205,1532.0361874233458,NA,NA
58,Sertraline,normal,37.3,1400,25.13886165109969,1212.277633142665,NA,NA
59,Sertraline,normal,37.3,1400,26.523725564077036,1036.7936370701095,NA,NA
60,Sertraline,normal,37.3,1400,34.03971459047753,1278.217771786383,NA,NA
61,Sertraline,normal,37.3,1400,43.54708949544312,2370.768304148299,NA,NA
62,Sertraline,normal,37.3,1400,44.30063159687296,1128.0496131844027,NA,NA
63,Sertraline,normal,37.3,1400,41.657529105871106,1250.3924229698737,NA,NA
64,Sertraline,normal,37.3,1400,58.7775495476646,1051.2358972219947,NA,NA
65,Sertraline,normal,37.3,1400,22.25650612350638,967.8044834766858,NA,NA
66,Sertraline,normal,37.3,1400,13.47241095319893,1133.9156860652527,NA,NA
67,Sertraline,normal,37.3,1400,24.460706308559146,1550.1923218082966,NA,NA
68,Sertraline,normal,37.3,1400,29.715580807441764,1403.7015068398011,NA,NA
69,Sertraline,normal,37.3,1400,67.10179079813872,2516.4690408154365,NA,NA
70,Sertraline,normal,37.3,1400,29.563465205231914,837.122026851004,NA,NA
71,Sertraline,normal,37.3,1400,33.42898804575781,2339.9436365682136,NA,NA
72,Sertraline,normal,37.3,1400,25.976459683694195,2106.5652420609354,NA,NA
73,Sertraline,normal,37.3,1400,25.234765165755512,1290.6116400179785,NA,NA
74,Sertraline,normal,37.3,1400,14.184419741192354,1237.3945066360463,NA,NA
75,Sertraline,normal,37.3,1400,28.178068977265582,1066.827998415305,NA,NA
76,Sertraline,normal,37.3,1400,50.85747362846728,1683.7985333987147,NA,NA
77,Sertraline,normal,37.3,1400,28.07098070187353,2009.8626015245743,NA,NA
78,Sertraline,normal,37.3,1400,61.953273672706615,1571.5902544674339,NA,NA
79,Sertraline,normal,37.3,1400,26.00313835313852,1272.5833856237127,NA,NA
80,Sertraline,normal,37.3,1400,26.77986756169529,954.6915082377848,NA,NA
81,Sertraline,normal,37.3,1400,22.48741270775828,1969.7226447447981,NA,NA
82,Sertraline,normal,37.3,1400,61.015142805944805,2006.8939341678852,NA,NA
83,Sertraline,normal,37.3,1400,37.481935167359964,1347.6530606443039,NA,NA
84,Sertraline,normal,37.3,1400,23.010175299712188,837.8270688747502,NA,NA
85,Sertraline,normal,37.3,1400,34.61917665656365,1172.6881449476575,NA,NA
86,Sertraline,normal,37.3,1400,34.30753379372218,2304.163841619711,NA,NA
87,Sertraline,normal,37.3,1400,57.23819027155075,733.7370403566106,NA,NA
88,Sertraline,normal,37.3,1400,23.631617825152418,1977.1427909502677,NA,NA
89,Sertraline,normal,37.3,1400,23.122664346790565,1223.3826698239784,NA,NA
90,Sertraline,normal,37.3,1400,51.078546741440526,1396.4207166998474,NA,NA
91,Sertraline,normal,37.3,1400,44.08338749765127,1313.3944343087262,NA,NA
92,Sertraline,normal,37.3,1400,24.439439577669535,1005.4936226025194,NA,NA
93,Sertraline,normal,37.3,1400,67.08118035852084,1714.9694005856475,NA,NA
94,Sertraline,normal,37.3,1400,35.8572078113269,1643.9109311633886,NA,NA
95,Sertraline,normal,37.3,1400,29.395090338094974,1324.5107407049738,NA,NA
96,Sertraline,normal,37.3,1400,23.08618945513335,2654.6077958184696,NA,NA
97,Sertraline,normal,37.3,1400,17.064819822439866,1077.1087088724128,NA,NA
98,Sertraline,normal,37.3,1400,19.4589651650382,724.7218094382282,NA,NA
99,Sertraline,normal,37.3,1400,25.23151922383842,912.5934671578347,NA,NA
100,Sertraline,normal,37.3,1400,37.64777612750716,1287.9214449062515,NA,NA
101,Sertraline,normal,37.3,1400,45.18531288508534,1848.756105028567,NA,NA
102,Sertraline,normal,37.3,1400,31.394962987109952,1357.2589129545825,NA,NA
103,Sertraline,normal,37.3,1400,51.746404523757285,1287.1021380881382,NA,NA
104,Sertraline,normal,37.3,1400,37.943288167618036,545.1527522814899,NA,NA
105,Sertraline,normal,37.3,1400,20.768989287709026,987.326246980827,NA,NA
106,Sertraline,normal,37.3,1400,33.627889410364595,1041.6561123580213,NA,NA
107,Sertraline,normal,37.3,1400,21.302037915632695,989.628983906842,NA,NA
108,Sertraline,normal,37.3,1400,61.73944915252538,1235.845782153123,NA,NA
109,Sertraline,normal,37.3,1400,39.422532581165235,923.4151885097373,NA,NA
110,Sertraline,normal,37.3,1400,55.50151664749117,1321.5217006372402,NA,NA
111,Sertraline,normal,37.3,1400,21.82809634254035,590.4733811156123,NA,NA
112,Sertraline,normal,37.3,1400,29.3157176566049,2419.9968132972617,NA,NA
113,Sertraline,normal,37.3,1400,30.708556873982293,578.6934385805645,NA,NA
114,Sertraline,normal,37.3,1400,16.628668151847744,1463.6509964041718,NA,NA
115,Sertraline,normal,37.3,1400,32.81959546260574,896.0916909180517,NA,NA
116,Sertraline,normal,37.3,1400,54.17972155334881,1315.364238413022,NA,NA
117,Sertraline,normal,37.3,1400,19.4643088889279,1378.840147906696,NA,NA
118,Sertraline,normal,37.3,1400,34.014811730660384,1421.7034542642596,NA,NA
119,Sertraline,normal,37.3,1400,31.81236926011084,1850.0387561248178,NA,NA
120,Sertraline,normal,37.3,1400,30.341521458045943,1580.1885331135613,NA,NA
121,Sertraline,normal,37.3,1400,27.05759443507835,1877.8150961692631,NA,NA
122,Sertraline,normal,37.3,1400,24.828228750463346,1228.154289758649,NA,NA
123,Sertraline,normal,37.3,1400,29.35879577739457,2256.8452749299668,NA,NA
124,Sertraline,normal,37.3,1400,20.277642659354402,881.7298885457269,NA,NA
125,Sertraline,normal,37.3,1400,38.146813055648394,1106.1949362001003,NA,NA
126,Sertraline,normal,37.3,1400,34.0367465119579,1110.396261835592,NA,NA
127,Sertraline,normal,37.3,1400,20.358484303551403,2594.541600062195,NA,NA
128,Sertraline,normal,37.3,1400,33.87989683360302,1334.0647696527722,NA,NA
129,Sertraline,normal,37.3,1400,17.7693645672906,831.2420685905103,NA,NA
130,Sertraline,normal,37.3,1400,32.9089178377296,1445.1076604609182,NA,NA
131,Sertraline,normal,37.3,1400,46.43560833340219,954.1047952803725,NA,NA
132,Sertraline,normal,37.3,1400,33.928290903320644,1820.0714948678785,NA,NA
133,Sertraline,normal,37.3,1400,26.270840039121303,994.0954404395728,NA,NA
134,Sertraline,normal,37.3,1400,20.585810929349268,1210.7960001122392,NA,NA
135,Sertraline,normal,37.3,1400,23.416554687637976,998.2354995628858,NA,NA
136,Sertraline,normal,37.3,1400,63.22026610940071,984.6986270940191,NA,NA
137,Sertraline,normal,37.3,1400,23.467752625705703,1520.6903627232418,NA,NA
138,Sertraline,normal,37.3,1400,33.34141240969868,2300.3325921849787,NA,NA
